group,names,scores,logfoldchanges,pvals,pvals_adj
26,ADAM28,28.000399,,1.606748919018011e-172,1.3389574325150093e-169
26,PLEKHG1,27.673628,,1.4504737281453245e-168,9.065460800908278e-166
26,COBLL1,27.377783,,5.043926094466639e-165,2.5219630472333196e-162
26,ARHGAP24,27.337624,,1.5154465135678004e-164,6.314360473199169e-162
26,RALGPS2,27.179152,,1.1457533187856337e-162,4.09197613852012e-160
26,BLK,26.862516,,6.02379272718023e-159,1.8824352272438218e-156
26,CDK14,26.822876,,1.7483854091835449e-158,4.856626136620959e-156
26,TCF4,26.571117,,1.4645074850808044e-155,3.661268712702011e-153
26,MS4A1,25.739197,,4.258871854225285e-146,9.679254214148374e-144
26,PAX5,25.685284,,1.7070038098077933e-145,3.5562579370995696e-143
26,PRKCE,25.535612,,7.933728506429589e-144,1.5257170204672288e-141
26,IGHM,25.422188,,1.4337433956149258e-142,2.560256063598082e-140
26,BACH2,24.934208,,3.1682661378884904e-137,5.280443563147484e-135
26,RUBCNL,24.628374,,6.275618755286652e-134,9.805654305135393e-132
26,OSBPL10,24.400354,,1.6954474126814065e-131,2.4933050186491273e-129
26,LINC00926,23.97635,,4.908823832019074e-127,6.817810877804269e-125
26,ACSM3,23.537674,,1.6788928702958322e-122,2.2090695661787268e-120
26,TRIO,23.445349,,1.4744936218583991e-121,1.843117027322999e-119
27,NRGN,30.855003,,4.7995576698290603e-209,1.199889417457265e-205
27,GP1BB,30.59657,,1.359595288113255e-205,1.6994941101415684e-202
27,PPBP,29.102922,,3.2968924357172008e-186,2.7474103630976676e-183
27,TUBB1,27.249397,,1.689393586640161e-163,1.0558709916501006e-160
27,PF4,25.833984,,3.6828368276819195e-147,1.8414184138409598e-144
27,CAVIN2,24.51868,,9.33774268382305e-133,3.890726118259604e-130
27,ITGA2B,21.315117,,8.220076390764461e-101,2.9357415681301647e-98
27,CLU,20.603333,,2.5619273470633837e-94,8.006022959573074e-92
